ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1655-20030516,1338820,319,1,HELLAS-GYROS-INC.,HELLAS-GYROS-INC.,1133 W BRYN MAWR AVE,CHICAGO,IL,60660,48,3,20,1006,Retail Food Establishment,1655,RENEW,03/25/2003,06/04/2003,05/16/2003,N,05/16/2003,05/15/2004,06/04/2003,06/05/2003,AAI,,26,41.983524681,-87.659396888,"(41.98352468105747, -87.65939688777667)"
1659-20110816,2099750,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/15/2011,08/12/2011,N,08/16/2011,08/15/2013,08/12/2011,08/12/2011,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20110816,2099751,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/15/2011,08/12/2011,N,08/16/2011,08/15/2013,08/12/2011,08/12/2011,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20031116,1404917,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,09/26/2003,10/27/2003,N,11/16/2003,08/15/2004,10/27/2003,10/28/2003,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20020516,1229598,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,05/15/2003,04/24/2002,04/25/2002,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20090816,1976207,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,06/15/2009,07/22/2009,N,08/16/2009,08/15/2011,07/22/2009,07/22/2009,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20040816,1496412,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/30/2004,08/06/2004,N,08/16/2004,08/15/2005,08/06/2004,08/09/2004,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20040816,1496414,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,06/30/2004,08/06/2004,N,08/16/2004,08/15/2005,08/06/2004,08/09/2004,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20050816,1598549,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,06/21/2005,07/21/2005,N,08/16/2005,08/15/2006,07/21/2005,07/22/2005,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20020516,1229597,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,11/15/2002,04/26/2002,04/29/2002,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20030516,1338822,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,03/25/2003,04/29/2003,04/29/2003,N,05/16/2003,05/15/2004,04/29/2003,04/30/2003,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20070816,1824035,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/21/2007,08/02/2007,N,08/16/2007,08/15/2009,08/02/2007,08/02/2007,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20021116,1278327,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,09/24/2002,10/16/2002,10/24/2002,N,11/16/2002,05/15/2003,10/24/2002,10/25/2002,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20070816,1824033,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/21/2007,08/02/2007,N,08/16/2007,08/15/2009,08/02/2007,08/02/2007,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20030516,1338824,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,03/25/2003,04/29/2003,04/29/2003,N,05/16/2003,05/15/2004,04/29/2003,04/30/2003,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20060816,1719403,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/21/2006,08/07/2006,N,08/16/2006,08/15/2007,08/07/2006,08/08/2006,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20130816,2264250,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/15/2013,08/13/2013,N,08/16/2013,08/15/2015,08/13/2013,08/14/2013,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20090816,1976205,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/15/2009,07/22/2009,N,08/16/2009,08/15/2011,07/22/2009,07/22/2009,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20040816,1496413,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/30/2004,08/06/2004,N,08/16/2004,08/15/2005,08/06/2004,08/09/2004,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20060816,1719404,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/21/2006,08/07/2006,N,08/16/2006,08/15/2007,08/07/2006,08/08/2006,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20060816,1719402,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,06/21/2006,08/07/2006,N,08/16/2006,08/15/2007,08/07/2006,08/08/2006,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20110816,2099752,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,06/15/2011,08/12/2011,N,08/16/2011,08/15/2013,08/12/2011,08/12/2011,AAC,08/03/2012,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20130816,2264249,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/15/2013,08/13/2013,N,08/16/2013,08/15/2015,08/13/2013,08/14/2013,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20150816,2406032,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/15/2015,08/13/2015,N,08/16/2015,08/15/2017,08/13/2015,08/13/2015,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20070816,1824034,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,06/21/2007,08/02/2007,N,08/16/2007,08/15/2009,08/02/2007,08/02/2007,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20030516,1338823,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,03/25/2003,04/29/2003,04/29/2003,N,05/16/2003,11/15/2003,04/29/2003,04/30/2003,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20040516,1404919,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,03/17/2004,04/06/2004,N,05/16/2004,08/15/2004,04/06/2004,04/07/2004,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20050816,1598548,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/21/2005,07/21/2005,N,08/16/2005,08/15/2006,07/21/2005,07/22/2005,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1657-20040516,1404918,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1010,Limited Business License,1657,RENEW,,03/17/2004,04/06/2004,N,05/16/2004,08/15/2004,04/06/2004,04/07/2004,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20050816,1598547,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,,06/21/2005,07/21/2005,N,08/16/2005,08/15/2006,07/21/2005,07/22/2005,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1658-20090816,1976206,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1470,Tavern,1658,RENEW,,06/15/2009,07/22/2009,N,08/16/2009,08/15/2011,07/22/2009,07/22/2009,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1659-20020516,1229596,320,1,BELFORD TAVERN INC,BELFORD TAVERN INC,3200 N PULASKI RD,CHICAGO,IL,60641,30,26,17,1781,Tobacco Retail Over Counter,1659,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,05/15/2003,04/24/2002,04/25/2002,AAI,,,41.939138154,-87.72733371,"(41.939138153500274, -87.7273337101426)"
1662-20021116,1278328,321,1,LEONARD I SCHMIDT,LEONARD I SCHMIDT,4138 S ARCHER AVE,CHICAGO,IL,60632,12,7,9,1470,Tavern,1662,RENEW,09/24/2002,11/15/2002,11/15/2002,N,11/16/2002,05/15/2003,11/15/2002,11/18/2002,AAI,,39,41.818314203,-87.697588199,"(41.81831420300504, -87.69758819933251)"
1662-20030516,1338825,321,1,LEONARD I SCHMIDT,LEONARD I SCHMIDT,4138 S ARCHER AVE,CHICAGO,IL,60632,12,7,9,1470,Tavern,1662,RENEW,03/25/2003,05/20/2003,05/20/2003,N,05/16/2003,11/15/2003,05/20/2003,05/21/2003,AAI,,39,41.818314203,-87.697588199,"(41.81831420300504, -87.69758819933251)"
1662-20020516,1229599,321,1,LEONARD I SCHMIDT,LEONARD I SCHMIDT,4138 S ARCHER AVE,CHICAGO,IL,60632,12,7,9,1470,Tavern,1662,RENEW,03/27/2002,05/13/2002,05/13/2002,N,05/16/2002,11/15/2002,05/13/2002,05/14/2002,AAI,,39,41.818314203,-87.697588199,"(41.81831420300504, -87.69758819933251)"
1669-20030516,1338826,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1006,Retail Food Establishment,1669,RENEW,03/25/2003,05/08/2003,05/08/2003,N,05/16/2003,05/15/2004,05/08/2003,05/09/2003,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1670-20050216,1548675,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1470,Tavern,1670,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1669-20020516,1229600,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1006,Retail Food Establishment,1669,RENEW,03/27/2002,04/26/2002,04/26/2002,N,05/16/2002,05/15/2003,04/26/2002,04/29/2002,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1670-20040216,1448410,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1470,Tavern,1670,RENEW,,12/15/2003,01/26/2004,N,02/16/2004,02/15/2005,12/22/2003,02/09/2004,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1669-20050216,1548676,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1006,Retail Food Establishment,1669,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1670-20031116,1404921,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1470,Tavern,1670,RENEW,,09/26/2003,11/06/2003,N,11/16/2003,02/15/2004,11/18/2003,11/19/2003,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1670-20021116,1278329,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1470,Tavern,1670,RENEW,09/24/2002,11/05/2002,11/04/2002,N,11/16/2002,05/15/2003,11/05/2002,11/06/2002,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1670-20030516,1338827,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1470,Tavern,1670,RENEW,03/25/2003,05/08/2003,05/08/2003,N,05/16/2003,11/15/2003,05/08/2003,05/09/2003,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1670-20020516,1229601,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1470,Tavern,1670,RENEW,03/27/2002,04/26/2002,04/26/2002,N,05/16/2002,11/15/2002,04/26/2002,04/29/2002,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1669-20040516,1404922,322,1,HICKEY & HINDS INC,BRICK & BEAM,4630 W LAWRENCE AVE,CHICAGO,IL,60630,39,11,17,1006,Retail Food Establishment,1669,RENEW,,03/17/2004,04/23/2004,N,05/16/2004,02/15/2005,04/30/2004,06/17/2004,AAI,,,41.968177545,-87.744207869,"(41.9681775447516, -87.74420786907501)"
1673-20060516,1683012,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,03/27/2006,05/01/2006,N,05/16/2006,05/15/2007,05/01/2006,05/02/2006,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20130316,2225669,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,01/17/2013,02/15/2013,N,03/16/2013,03/15/2015,02/15/2013,02/19/2013,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20050516,1580404,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,03/23/2005,05/10/2005,N,05/16/2005,05/15/2006,05/10/2005,05/11/2005,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20021116,1278330,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,09/24/2002,10/28/2002,10/28/2002,N,11/16/2002,05/15/2003,10/28/2002,10/29/2002,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20060516,1683011,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,03/27/2006,05/01/2006,N,05/16/2006,05/15/2007,05/01/2006,05/02/2006,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20130316,2225670,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,01/17/2013,02/15/2013,N,03/16/2013,03/15/2015,02/15/2013,02/19/2013,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20090316,1948922,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,01/15/2009,02/26/2009,N,03/16/2009,03/15/2011,02/26/2009,02/27/2009,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20031116,1404923,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,09/26/2003,11/04/2003,N,11/16/2003,05/15/2004,11/04/2003,11/05/2003,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20150316,2374848,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,01/16/2015,02/25/2015,N,03/16/2015,03/15/2017,02/25/2015,02/26/2015,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20070516,1805038,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,03/23/2007,04/18/2007,N,05/16/2007,03/15/2009,04/18/2007,04/19/2007,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20020516,1229602,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,03/27/2002,04/26/2002,04/26/2002,N,05/16/2002,05/15/2003,04/26/2002,04/29/2002,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20150316,2374849,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,01/16/2015,02/25/2015,N,03/16/2015,03/15/2017,02/25/2015,02/26/2015,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20090316,1948921,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,01/15/2009,02/26/2009,N,03/16/2009,03/15/2011,02/26/2009,02/27/2009,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20110316,2074673,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,01/14/2011,03/09/2011,N,03/16/2011,03/15/2013,03/09/2011,03/10/2011,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20030516,1338829,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,03/25/2003,05/12/2003,05/12/2003,N,05/16/2003,11/15/2003,05/12/2003,05/13/2003,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20030516,1338828,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,03/25/2003,05/12/2003,05/12/2003,N,05/16/2003,05/15/2004,05/12/2003,05/13/2003,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20020516,1229603,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,03/27/2002,04/26/2002,04/26/2002,N,05/16/2002,11/15/2002,04/26/2002,04/29/2002,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20040516,1480476,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,03/17/2004,05/06/2004,N,05/16/2004,05/15/2005,05/06/2004,05/07/2004,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20040516,1480475,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,03/17/2004,05/06/2004,N,05/16/2004,05/15/2005,05/06/2004,05/07/2004,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1673-20110316,2074674,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1006,Retail Food Establishment,1673,RENEW,,01/14/2011,03/09/2011,N,03/16/2011,03/15/2013,03/09/2011,03/10/2011,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20050516,1580403,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,03/23/2005,05/10/2005,N,05/16/2005,05/15/2006,05/10/2005,05/11/2005,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1674-20070516,1805037,323,1,"RON OF JAPAN, LTD., A LIMITED PARTNERSHIP",RON OF JAPAN INC,230 E ONTARIO ST,CHICAGO,IL,60611,42,41,18,1475,Consumption on Premises - Incidental Activity,1674,RENEW,,03/23/2007,04/18/2007,N,05/16/2007,03/15/2009,04/18/2007,04/19/2007,AAI,,,41.893483677,-87.621882768,"(41.89348367731226, -87.62188276840526)"
1675-20030516,1338832,324,1,J R FOOD & LIQUORS INC,J R FOOD AND LIQUORS,3356 N PAULINA ST,CHICAGO,IL,60657,47,38,19,1006,Retail Food Establishment,1675,RENEW,03/25/2003,05/21/2003,05/14/2003,N,05/16/2003,05/15/2004,05/21/2003,05/22/2003,AAI,,27,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
1676-20020516,1229606,324,1,J R FOOD & LIQUORS INC,J R FOOD AND LIQUORS,3356 N PAULINA ST,CHICAGO,IL,60657,47,38,19,1474,Package Goods,1676,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,11/15/2002,05/15/2002,05/16/2002,AAI,,27,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
1676-20021116,1278331,324,1,J R FOOD & LIQUORS INC,J R FOOD AND LIQUORS,3356 N PAULINA ST,CHICAGO,IL,60657,47,38,19,1474,Package Goods,1676,RENEW,09/24/2002,11/16/2002,11/13/2002,N,11/16/2002,05/15/2003,11/17/2002,11/19/2002,AAI,,27,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
1677-20030516,1338830,324,1,J R FOOD & LIQUORS INC,J R FOOD AND LIQUORS,3356 N PAULINA ST,CHICAGO,IL,60657,47,38,19,1781,Tobacco Retail Over Counter,1677,RENEW,03/25/2003,05/21/2003,05/14/2003,N,05/16/2003,05/15/2004,05/21/2003,05/22/2003,AAI,,27,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
1675-20020516,1229604,324,1,J R FOOD & LIQUORS INC,J R FOOD AND LIQUORS,3356 N PAULINA ST,CHICAGO,IL,60657,47,38,19,1006,Retail Food Establishment,1675,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,05/15/2003,05/15/2002,05/16/2002,AAI,,27,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
1677-20020516,1229605,324,1,J R FOOD & LIQUORS INC,J R FOOD AND LIQUORS,3356 N PAULINA ST,CHICAGO,IL,60657,47,38,19,1781,Tobacco Retail Over Counter,1677,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,05/15/2003,05/15/2002,05/16/2002,AAI,,27,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
