ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
272-20021116,1278075,44,1,PALIATSOS & SON CO.,ROMA'S REST,9273 S SOUTH CHICAGO AVE,CHICAGO,IL,60617,10,25,4,1470,Tavern,272,RENEW,09/24/2002,11/14/2002,11/14/2002,N,11/16/2002,05/15/2003,11/14/2002,11/14/2002,AAI,,5,41.726723094,-87.550943262,"(41.72672309390813, -87.55094326211272)"
274-20030516,1338006,44,1,PALIATSOS & SON CO.,ROMA'S REST,9273 S SOUTH CHICAGO AVE,CHICAGO,IL,60617,10,25,4,1782,"Tobacco Vending, Individual",274,RENEW,03/25/2003,05/13/2003,05/13/2003,N,05/16/2003,05/15/2004,05/13/2003,05/14/2003,AAI,,5,41.726723094,-87.550943262,"(41.72672309390813, -87.55094326211272)"
271-20020516,1228751,44,1,PALIATSOS & SON CO.,ROMA'S REST,9273 S SOUTH CHICAGO AVE,CHICAGO,IL,60617,10,25,4,1006,Retail Food Establishment,271,RENEW,03/27/2002,05/14/2002,05/14/2002,N,05/16/2002,05/15/2003,05/14/2002,05/16/2002,AAI,,5,41.726723094,-87.550943262,"(41.72672309390813, -87.55094326211272)"
272-20050816,1598424,44,1,PALIATSOS & SON CO.,ROMA'S REST,9273 S SOUTH CHICAGO AVE,CHICAGO,IL,60617,10,25,4,1470,Tavern,272,RENEW,,06/21/2005,08/19/2005,N,08/16/2005,08/15/2006,08/19/2005,08/22/2005,AAI,,5,41.726723094,-87.550943262,"(41.72672309390813, -87.55094326211272)"
272-20040816,1496285,44,1,PALIATSOS & SON CO.,ROMA'S REST,9273 S SOUTH CHICAGO AVE,CHICAGO,IL,60617,10,25,4,1470,Tavern,272,RENEW,,06/30/2004,08/11/2004,N,08/16/2004,08/15/2005,08/11/2004,08/12/2004,AAI,,5,41.726723094,-87.550943262,"(41.72672309390813, -87.55094326211272)"
273-20080716,1905431,44,1,PALIATSOS & SON CO.,ROMA'S REST,9273 S SOUTH CHICAGO AVE,CHICAGO,IL,60617,10,25,4,1471,Late Hour,273,RENEW,,05/15/2008,07/14/2008,N,07/16/2008,07/15/2010,07/14/2008,08/19/2008,AAI,,5,41.726723094,-87.550943262,"(41.72672309390813, -87.55094326211272)"
278-20120216,2130404,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/15/2011,01/05/2012,N,02/16/2012,02/15/2014,01/05/2012,01/06/2012,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20070216,1772707,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/20/2006,01/31/2007,N,02/16/2007,02/15/2008,02/14/2007,02/15/2007,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20030516,1338008,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,03/25/2003,05/15/2003,05/15/2003,N,05/16/2003,11/15/2003,05/15/2003,05/16/2003,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20050216,1548522,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/20/2004,02/15/2005,N,02/16/2005,02/15/2006,02/15/2005,02/16/2005,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20140216,2299570,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/15/2013,01/29/2014,N,02/16/2014,02/15/2016,01/29/2014,01/30/2014,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20100216,2009553,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/16/2009,01/22/2010,N,02/16/2010,02/15/2012,01/22/2010,01/25/2010,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20040216,1448344,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/15/2003,02/13/2004,N,02/16/2004,02/15/2005,12/22/2003,02/19/2004,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20080216,1880145,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/18/2007,02/19/2008,N,02/16/2008,02/15/2010,02/19/2008,02/19/2008,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20050216,1548521,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/20/2004,02/15/2005,N,02/16/2005,02/15/2006,02/15/2005,02/16/2005,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20060216,1650317,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20040516,1404436,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,03/17/2004,04/21/2004,N,05/16/2004,02/15/2005,04/21/2004,04/22/2004,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20031116,1404435,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,09/26/2003,11/06/2003,N,11/16/2003,02/15/2004,11/06/2003,11/07/2003,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20020516,1228755,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,03/27/2002,04/23/2002,04/23/2002,N,05/16/2002,05/15/2003,04/23/2002,04/24/2002,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20120216,2130403,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/15/2011,01/05/2012,N,02/16/2012,02/15/2014,01/05/2012,01/06/2012,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20140216,2299569,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/15/2013,01/29/2014,N,02/16/2014,02/15/2016,01/29/2014,01/30/2014,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20020516,1228757,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,03/27/2002,04/23/2002,04/23/2002,N,05/16/2002,11/15/2002,04/23/2002,04/24/2002,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20060216,1650316,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20070216,1772709,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/20/2006,01/31/2007,N,02/16/2007,02/15/2008,01/31/2007,02/01/2007,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20031116,1404434,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,09/26/2003,11/06/2003,N,11/16/2003,02/15/2004,11/06/2003,11/07/2003,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20030516,1338009,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,03/25/2003,05/15/2003,05/15/2003,N,05/16/2003,11/15/2003,05/15/2003,05/16/2003,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20120216,2130405,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/15/2011,01/05/2012,N,02/16/2012,02/15/2014,01/05/2012,01/06/2012,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20021116,1278076,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,09/24/2002,11/01/2002,11/01/2002,N,11/16/2002,05/15/2003,11/01/2002,11/04/2002,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20050216,1548523,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/20/2004,02/15/2005,N,02/16/2005,02/15/2006,02/15/2005,02/16/2005,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20070216,1772708,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/20/2006,01/31/2007,N,02/16/2007,02/15/2008,02/14/2007,02/15/2007,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20080216,1880143,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/18/2007,02/19/2008,N,02/16/2008,02/15/2010,02/19/2008,02/19/2008,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20060216,1650315,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20080216,1880144,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/18/2007,02/19/2008,N,02/16/2008,02/15/2010,02/19/2008,02/19/2008,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20100216,2009554,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/16/2009,01/22/2010,N,02/16/2010,02/15/2012,01/22/2010,01/25/2010,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20020516,1228756,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,03/27/2002,04/23/2002,04/23/2002,N,05/16/2002,11/15/2002,04/23/2002,04/24/2002,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
278-20040216,1448345,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1471,Late Hour,278,RENEW,,12/15/2003,02/13/2004,N,02/16/2004,02/15/2005,12/22/2003,02/17/2004,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20140216,2299571,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,,12/15/2013,01/29/2014,N,02/16/2014,02/15/2016,01/29/2014,01/30/2014,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20030516,1338007,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,03/25/2003,05/15/2003,05/15/2003,N,05/16/2003,05/15/2004,05/15/2003,05/16/2003,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
276-20100216,2009555,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1006,Retail Food Establishment,276,RENEW,,12/16/2009,01/22/2010,N,02/16/2010,02/15/2012,01/22/2010,01/25/2010,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
277-20021116,1278077,46,1,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",20 W DIVISION ST,CHICAGO,IL,60610,2,30,18,1470,Tavern,277,RENEW,09/24/2002,11/01/2002,11/01/2002,N,11/16/2002,05/15/2003,11/01/2002,11/04/2002,AAI,,,41.90403823,-87.629502324,"(41.90403823021623, -87.62950232369502)"
2138594-20120316,2138594,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,2138594,ISSUE,02/15/2012,02/15/2012,02/15/2012,N,03/16/2012,01/15/2014,03/15/2012,03/16/2012,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
297-20030516,1338012,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,297,RENEW,03/25/2003,04/17/2003,04/17/2003,N,05/16/2003,05/15/2004,04/17/2003,04/18/2003,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
293-20060216,1650319,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/15/2006,02/16/2006,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
295-20080116,1875529,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,11/26/2007,01/15/2008,N,01/16/2008,01/15/2010,01/15/2008,01/16/2008,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
2138594-20140116,2294500,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,2138594,RENEW,,11/15/2013,01/09/2014,N,01/16/2014,01/15/2016,01/09/2014,01/09/2014,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
297-20050216,1548528,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,297,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20031116,1404439,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,09/26/2003,11/06/2003,N,11/16/2003,02/15/2004,11/06/2003,11/06/2003,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20140116,2294501,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,11/15/2013,01/09/2014,N,01/16/2014,01/15/2016,01/09/2014,01/09/2014,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20070216,1772713,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,12/20/2006,02/15/2007,N,02/16/2007,01/15/2008,02/15/2007,02/16/2007,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
294-20050216,1548525,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1782,"Tobacco Vending, Individual",294,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
293-20070216,1772711,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,,12/20/2006,02/15/2007,N,02/16/2007,01/15/2008,03/08/2007,03/09/2007,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
296-20050216,1548526,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20050216,1548527,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20100116,2004631,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,11/16/2009,01/15/2010,N,01/16/2010,01/15/2012,01/15/2010,01/19/2010,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20120116,2125953,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,11/15/2011,01/11/2012,N,01/16/2012,01/15/2014,01/11/2012,01/12/2012,AAC,08/06/2012,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20060216,1650321,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
293-20031116,1404437,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,,09/26/2003,11/06/2003,N,11/16/2003,02/15/2004,11/06/2003,11/06/2003,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
294-20030516,1338010,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1782,"Tobacco Vending, Individual",294,RENEW,03/25/2003,04/17/2003,04/17/2003,N,05/16/2003,05/15/2004,04/17/2003,04/18/2003,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
296-20100116,2004630,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,11/16/2009,01/15/2010,N,01/16/2010,01/15/2012,01/15/2010,01/19/2010,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
293-20030516,1338011,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,03/25/2003,04/17/2003,04/17/2003,N,05/16/2003,11/15/2003,04/17/2003,04/18/2003,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
293-20040216,1448346,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,,12/15/2003,02/04/2004,N,02/16/2004,02/15/2005,12/22/2003,02/04/2004,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
294-20020516,1228758,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1782,"Tobacco Vending, Individual",294,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,05/15/2003,04/24/2002,04/24/2002,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
296-20080116,1875528,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,11/26/2007,01/15/2008,N,01/16/2008,01/15/2010,01/15/2008,01/16/2008,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20040516,1404440,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,02/15/2005,05/12/2004,05/12/2004,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20021116,1278079,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,09/24/2002,10/09/2002,10/09/2002,N,11/16/2002,05/15/2003,10/09/2002,10/09/2002,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
297-20070216,1772714,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,297,RENEW,,12/20/2006,02/15/2007,N,02/16/2007,01/15/2008,02/15/2007,02/16/2007,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20030516,1338014,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,03/25/2003,04/17/2003,04/17/2003,N,05/16/2003,11/15/2003,04/17/2003,04/18/2003,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20020516,1228763,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,11/15/2002,04/24/2002,04/24/2002,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
293-20021116,1278078,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,09/24/2002,10/09/2002,10/09/2002,N,11/16/2002,05/15/2003,10/09/2002,10/09/2002,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
295-20020516,1228761,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,05/15/2003,04/24/2002,04/25/2002,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20070216,1772712,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,12/20/2006,02/15/2007,N,02/16/2007,01/15/2008,03/02/2007,03/06/2007,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
297-20020516,1228762,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,297,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,05/15/2003,04/24/2002,04/24/2002,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
294-20040516,1404438,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1782,"Tobacco Vending, Individual",294,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,02/15/2005,05/12/2004,05/12/2004,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
293-20080116,1875527,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,,11/26/2007,01/15/2008,N,01/16/2008,01/15/2010,01/15/2008,01/16/2008,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
294-20060216,1650318,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1782,"Tobacco Vending, Individual",294,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
